u_mag,g_mag,r_mag,i_mag,z_mag,ra,dec
18.222511,17.022911,16.554575,16.370525,16.331446,190.4283335,23.11986374
19.61694,17.730986,17.02383,16.808359,16.683105,190.316603,23.64352126
18.802103,17.692945,17.253012,17.059837,17.04804,190.3049333,21.34176447
18.935741,16.795208,15.908393,15.605602,15.359076,190.4206371,21.651748
17.499775,16.093884,15.626471,15.537843,15.439648,190.4260521,21.63652872
18.23439,16.678661,16.11187,15.964328,15.829942,190.4346616,21.74514749
18.061407,16.83519,16.407326,16.273441,16.14329,190.4346108,21.71184993
19.792896,17.533644,16.461405,16.156353,15.86552,190.4221632,22.18883446
18.076893,16.352783,15.688457,15.573179,15.352135,190.4290885,22.15700038
19.632895,17.486851,16.604105,16.468664,15.978802,190.4278225,22.06473247
17.624189,16.624008,16.21117,16.097965,16.015339,190.3186746,22.57197909
18.067837,16.947937,16.48844,16.339731,16.309851,190.3332671,22.44990281
17.867407,16.924498,16.626562,16.592186,16.433727,190.4362757,22.56671983
18.672066,16.897436,16.226828,16.04442,15.816936,190.4345793,22.45559018
19.182827,17.887308,17.423349,17.263401,17.158182,190.2956114,22.98139508
17.720837,16.486666,16.065762,15.95564,15.896996,190.3118679,22.92381821
17.740414,16.785755,16.470888,16.31868,16.23431,190.4219129,22.92290632
19.125458,17.419739,16.725847,16.563421,16.373209,190.4340711,23.0367017
18.531013,17.009296,16.474617,16.281891,16.214756,190.3399822,23.65963507
19.214739,17.949879,17.40185,17.214352,17.107134,190.4203162,23.79207555
19.019958,17.296181,16.637341,16.404167,16.259836,190.424873,23.74932565
18.452629,17.567369,17.300194,17.191761,17.134457,190.2904602,24.13625647
19.07222,16.853857,16.005581,15.668274,15.498866,190.3172928,24.1044896
19.793541,17.544245,16.609791,16.253849,16.019415,190.4212246,24.15434293
19.713955,17.335407,16.211073,15.747266,15.523042,190.3409597,24.56258566
18.222101,17.235054,16.907923,16.771595,16.796965,190.4376052,24.50937731
20.158283,17.695076,16.672285,16.271067,16.090622,190.4398592,24.57296159
19.58213,17.019508,15.904145,15.461164,15.23178,190.3467819,20.01925569
18.777578,17.096125,16.474699,16.222845,16.093683,190.4280746,20.07060095
18.141317,16.594248,15.998691,15.79165,15.705891,190.3043038,20.44666598
18.710232,16.92782,16.24419,15.981517,15.860128,190.4238877,20.50599665
18.75329,17.710375,17.317974,17.173494,17.102383,190.3176999,20.82655291
19.752314,17.645485,16.679583,16.311556,16.092979,190.2962333,20.1977968
18.23597,16.529772,15.895435,15.664949,15.552238,190.3132639,20.33416293
18.628057,17.134869,16.657652,16.478561,16.460073,190.2906103,20.58683143
17.942278,16.679144,16.154026,16.052113,15.97244,190.4331727,20.75634876
20.306307,17.808884,16.713289,16.341085,16.078701,190.3392686,21.0390499
19.035259,17.783863,17.35795,17.215143,17.110527,190.4205731,21.11404126
17.158758,15.995026,15.531819,15.360203,15.286382,190.4213068,21.13264421
18.550722,17.236786,16.759722,16.607527,16.520035,190.4367058,20.99919431
18.102571,16.695065,16.18018,15.992141,15.912119,190.4539549,23.90786854
20.473753,17.754686,16.374033,15.505946,15.094742,190.4680815,24.00408819
17.261253,15.931702,15.465967,15.277593,15.198275,190.7071248,23.91076552
16.987362,15.778663,15.377559,15.200458,15.145887,190.7241097,23.97568823
18.24246,17.246765,16.922928,16.776539,16.736692,190.7230638,23.92842149
18.993111,17.300337,16.618069,16.353321,16.220486,190.737879,24.00793727
19.278984,17.949158,17.440208,17.240986,17.167555,190.4830531,24.39401123
18.318483,17.302469,16.911011,16.702223,16.767767,190.7034148,24.27270018
18.029846,16.609247,16.045979,15.825087,15.76216,190.7155199,24.44981464
18.955168,16.807302,15.940359,15.593434,15.422637,190.732655,24.43794341
19.52972,17.035717,15.937654,15.467368,15.343714,190.7281543,24.27524032
19.449718,17.106159,16.108841,15.68167,15.590215,190.7458827,24.27669068
18.497896,17.303881,16.816177,16.606813,16.517912,190.4444297,24.81650067
18.582943,17.450609,17.036676,16.882175,16.824741,190.4484483,24.81772776
17.707335,16.290253,15.784471,15.613059,15.531791,190.4532083,24.86026889
18.389511,17.096128,16.656507,16.498333,16.432051,190.4534002,24.836819
19.027462,17.914204,17.521858,17.400206,17.348549,190.4510514,24.77054336
19.446243,17.308243,16.405485,16.064783,15.896454,190.4561044,24.87300965
19.196127,17.095913,16.200384,15.874462,15.716743,190.4524911,24.78271491
19.073967,16.869106,16.012835,15.650367,15.473865,190.4564625,24.84899772
19.944197,17.57695,16.59568,16.243786,16.094101,190.4737862,24.75066595
17.88575,16.294065,15.659534,15.306603,15.352455,190.7218035,24.85427003
19.688154,17.199007,16.107239,15.684245,15.492667,190.7221229,24.82170295
18.677376,17.537075,17.317047,17.295237,17.299932,190.4865451,21.54642825
20.307835,17.910921,16.909889,16.498173,16.233315,190.4666868,21.54293755
19.102808,17.773125,17.25054,17.069214,16.994953,190.7074049,21.35078304
18.315306,16.971046,16.425255,16.228773,16.120676,190.7105462,21.34994097
18.948433,17.997845,17.731766,17.599075,17.581507,190.7304838,21.48255879
18.812254,16.615702,15.71774,15.357861,15.223354,190.7357272,21.52152863
19.208204,17.934496,17.410507,17.191591,17.114223,190.749381,21.54688866
19.472139,17.763695,17.042967,16.784485,16.701036,190.7474858,21.44883359
18.858498,17.836018,17.750557,17.766985,17.821835,190.4871475,21.78161519
18.379265,17.147583,16.697588,16.547459,16.481813,190.3089198,23.05462336
19.4834,16.976131,15.764053,15.311604,15.100573,190.3224039,23.62867826
18.661728,16.784985,16.035133,15.781788,15.637528,190.3522597,23.6123472
20.349476,17.757334,16.550825,16.079832,15.802066,190.36022,23.46424361
17.968292,17.007051,16.789145,16.736734,16.70002,190.2155364,21.18443155
17.759943,16.146441,15.478834,15.204926,15.065145,190.2852736,21.29010493
19.858608,17.216349,15.974475,15.473848,15.186154,190.2859398,21.31170994
17.745775,16.24358,15.653141,15.463379,15.387489,190.3146431,21.20810468
17.158188,16.124195,15.677299,15.533434,15.459494,190.3014805,21.7032953
18.481922,17.399246,16.890823,16.685724,16.606064,190.300847,21.65155889
19.117435,17.366945,16.547628,16.264465,16.090624,190.3014348,21.6419256
18.756821,17.558144,17.060326,16.792912,16.777315,190.3236878,21.77572313
17.487463,16.538261,16.132633,15.991116,15.957575,190.3623251,21.7641383
20.304035,17.585104,16.189243,15.519277,15.114933,190.3690395,21.61021319
17.974464,16.838659,16.975172,17.124517,17.170399,190.3672644,21.72162326
17.011362,15.998893,15.505964,15.326386,15.381876,190.3535975,22.12232594
18.26392,17.089975,16.599537,16.41888,16.283346,190.2992096,22.99570502
18.776588,17.768908,17.324064,17.147068,17.060236,190.3358352,22.95079518
18.499563,17.591263,17.315054,17.158621,17.22522,190.366054,22.89332882
17.64263,16.120995,15.480082,15.180329,15.142716,190.366104,22.87468273
19.396788,17.216892,16.358707,16.0319,15.873123,190.3447855,23.29869713
17.750149,16.706984,16.647881,16.649488,16.718435,190.2147927,23.76425116
17.943581,16.470753,15.889203,15.675743,15.587888,190.3004756,23.80975912
20.559404,17.767242,16.467564,15.897341,15.586574,190.3078574,23.75940308
20.01329,17.381546,16.161264,15.672346,15.343166,190.2152279,24.08731277
17.316618,15.997745,15.559206,15.416702,15.365063,190.2993913,24.17043357
20.176998,17.54505,16.267603,15.749489,15.450159,190.3544388,24.24702298
17.41473,16.464369,16.133034,16.003326,16.006088,190.216765,24.54291824
17.35486,16.310093,15.940767,15.833628,15.782706,190.285157,24.6166884
18.384222,16.244518,15.421268,15.15706,15.013377,190.3562263,24.66027573
20.096342,17.593925,16.436125,16.020264,15.766916,190.3497767,24.9431522
18.549152,17.536285,17.227999,17.102249,17.085924,190.3147579,20.4387442
20.239269,17.655893,16.373421,15.783444,15.454544,190.3668858,20.36888075
18.918692,17.743368,17.321587,17.150736,17.076824,190.2174488,20.82165491
19.55088,17.400505,16.542793,16.213732,16.082136,190.2167801,20.33273714
17.891777,16.697592,16.229322,16.06155,15.983308,190.2147374,20.23518263
18.427141,17.352648,16.905182,16.758238,16.68055,190.3155379,20.32059292
18.636663,17.812338,17.523085,17.380592,17.374052,190.3304895,20.29612272
18.72646,17.599394,17.182812,17.03904,16.983576,190.3016367,20.67484213
19.095209,17.967573,17.537777,17.394957,17.350927,190.3139515,20.66065666
19.104179,17.703371,17.178898,16.991119,16.891218,190.3636926,20.69147289
19.420469,17.481985,16.637714,16.269836,16.043249,190.3640602,20.62675167
18.353273,16.603098,15.914998,15.646283,15.50567,190.3712408,20.63148347
20.263969,17.651453,16.306864,15.444097,15.004225,190.3592742,20.55453189
18.193775,16.422014,15.77533,15.543929,15.42579,190.3222991,21.01286236
20.716894,17.91416,16.552603,15.877113,15.453221,190.3244184,21.05810677
19.438398,17.735275,17.095634,16.824423,16.704155,190.3993236,24.02502381
18.149628,17.232107,16.928797,16.70908,16.730839,190.402883,23.97406355
17.692162,16.68919,16.348701,16.188572,16.164177,190.8415574,23.9249218
18.522827,17.495544,17.096424,16.911596,16.846865,190.8524153,24.02817346
18.494642,17.380037,16.933975,16.712271,16.653442,190.8513059,23.95521207
16.756218,15.665124,15.29286,15.122215,15.083506,190.8633052,24.02599308
16.976913,15.787052,15.367865,15.251755,15.195374,190.402379,24.30755428
20.538546,17.936438,16.608549,15.995413,15.660309,190.4051665,24.41280364
18.151321,16.765184,16.232735,15.996081,15.896307,190.8624056,24.40450243
17.50827,16.042824,15.472967,15.271878,15.200274,190.8976716,24.32828879
19.44405,17.129522,16.028145,15.637747,15.408233,190.9888833,24.39647995
16.939857,15.919355,15.67676,15.389302,15.381255,190.9883638,24.31784847
18.682243,17.821146,17.521336,17.441656,17.439915,190.8496981,24.7325986
19.620693,17.517475,16.617294,16.3489,16.10681,190.8838207,24.69634514
18.602285,16.72039,15.960022,15.705015,15.60902,190.9060789,24.79528743
18.296576,16.846176,16.302025,16.122318,16.07654,190.3836797,21.49648509
19.071943,16.771639,15.843301,15.540405,15.331182,190.4162672,21.53878548
18.572271,17.256357,16.795172,16.619848,16.53702,190.8747965,21.38486109
19.448744,17.873505,17.223129,16.952906,16.799618,190.8787784,21.39022766
18.812851,17.766268,17.292416,17.114613,17.066301,190.9967034,21.34494955
20.230293,17.786285,16.677221,16.171238,15.937663,190.3747564,21.91648462
16.453638,15.307822,15.11053,15.07311,15.107593,190.8427206,21.96322402
19.096878,17.19474,16.477457,16.193007,16.063025,190.8824628,21.9640727
19.052052,17.989857,17.587479,17.457922,17.373491,190.9870119,21.88975722
17.579819,16.386255,15.989151,15.791472,15.751941,190.4165213,22.40585753
19.246588,17.150223,16.38769,16.054907,15.93093,190.8437917,22.38161416
20.280859,17.887861,16.880018,16.530724,16.344841,190.8508816,22.25391942
17.699902,16.163248,15.567628,15.362674,15.263705,190.8772689,22.34298128
18.070784,16.723652,16.262308,16.113705,16.045652,190.3994242,22.816712
19.213743,16.805166,15.615973,15.152452,15.000402,190.4031487,22.64097068
20.523579,17.945183,16.50474,15.911994,15.535212,190.4016652,22.73625062
18.875919,17.730797,17.338026,17.2082,17.165031,190.8845975,22.7536293
18.292255,16.692638,16.066048,15.822585,15.749763,190.5427031,22.74570268
17.749344,16.591543,16.111158,15.978729,15.944992,190.6383896,22.691829
17.91807,16.732683,16.321068,16.192266,16.148861,190.6423894,22.61838403
17.353045,16.233713,15.785282,15.645576,15.613412,190.5070283,23.11494657
20.150995,17.550167,16.273952,15.708549,15.413145,190.5289932,23.15058523
18.547609,17.521584,17.204935,17.041143,17.006283,190.5294174,23.0373799
19.682072,17.857368,17.025579,16.651548,16.495111,190.5547219,23.09765994
17.932283,17.049038,16.718647,16.60541,16.584274,190.5097225,23.50055841
18.764599,17.912157,17.626953,17.537022,17.524672,190.5309798,23.51196012
18.764444,16.817371,16.074654,15.816769,15.706697,190.5362928,23.55718106
18.939571,17.730423,17.269079,17.088726,17.019533,190.5533696,23.6215931
18.731993,16.930805,16.305361,16.054211,15.945951,190.6609045,23.5128316
18.56745,17.113798,16.614273,16.440653,16.269983,190.5003632,21.20038939
18.001501,16.945679,16.613228,16.516718,16.42313,190.5206375,21.34129597
17.664057,16.713158,16.428686,16.301043,16.254263,190.5357802,21.29039486
18.987091,17.606819,17.114624,16.869261,16.741121,190.5332528,21.21568414
17.427298,16.508661,16.233591,16.126123,16.06365,190.5425247,21.3097916
17.498281,16.220818,15.831798,15.600925,15.650212,190.5066666,21.71831007
18.406885,16.38056,15.598475,15.27202,15.11179,190.5466088,21.60921304
19.900566,17.993664,17.33713,17.088444,16.977209,190.4971638,21.65487297
18.586468,17.240946,16.786474,16.67663,16.652489,190.6344385,21.72706559
18.863939,17.825035,17.508116,17.47118,17.437796,190.5166227,22.08342574
18.500988,17.156,16.67499,16.552521,16.490866,190.5365504,22.06145109
19.31151,17.679108,17.008863,16.685272,16.555389,190.5420534,22.01502298
18.720697,17.339931,16.878702,16.715014,16.674728,190.5469757,22.01392805
18.814178,17.359819,16.804482,16.618092,16.594568,190.6685139,22.56393808
19.064474,17.577763,16.969957,16.725487,16.582941,190.5462551,23.00031532
20.487473,17.979095,16.57136,15.679716,15.292544,190.6616517,22.93704572
19.423098,17.256624,16.410681,16.027243,15.87055,190.639462,23.26800625
18.540901,17.17667,16.606804,16.375185,16.261164,190.2805912,23.81152918
18.557924,17.159056,16.63978,16.457104,16.403427,190.5239492,23.72359602
17.013754,16.00815,15.719926,15.649588,15.668056,190.5598385,23.82037291
18.891228,17.701984,17.245838,17.096016,17.039848,190.6385264,23.77575037
17.511042,16.026011,15.482251,15.29539,15.242831,190.6452025,23.79612933
18.826328,17.930525,17.666555,17.58436,17.549095,190.4975608,24.26332886
19.590477,17.94421,17.225466,16.925571,16.757813,190.4924584,24.08402491
17.138964,15.758557,15.263226,15.08434,15.014306,190.5115874,24.11729503
19.229485,17.765371,17.237421,16.983305,16.856173,190.5177695,24.15846633
18.770649,17.625,17.271645,17.156498,17.119333,190.5371969,24.23808067
19.126429,17.175533,16.382191,16.11157,15.9594,190.5510634,24.10921356
19.896423,17.789108,16.971869,16.692865,16.53591,190.5411258,24.19708179
18.433722,17.316227,16.956327,16.82295,16.776299,190.6489738,24.2327603
18.382704,17.312052,16.899132,16.737068,16.664169,190.6565152,24.21550758
19.086658,17.827078,17.366104,17.198952,17.139473,190.6581132,24.19251752
19.355827,17.642296,16.977835,16.748699,16.634941,190.6626965,24.25004073
18.909937,17.999228,17.695618,17.572754,17.572783,190.4985481,24.56351529
18.455173,16.691454,16.033754,15.805814,15.691841,190.5130284,24.66355981
16.794655,15.691968,15.794364,15.933809,16.031118,190.6528452,24.60942545
17.801462,16.544928,16.079016,15.892078,15.85647,190.6590554,24.48346226
18.205465,16.599007,15.955744,15.721749,15.612845,190.4952847,24.99222478
19.50193,17.510647,16.740974,16.455578,16.297314,190.5214937,24.9710959
18.200201,16.496576,15.843566,15.598177,15.445434,190.5209899,24.91045574
17.839575,16.865795,16.612919,16.511242,16.51018,190.5588175,24.99305963
17.87455,16.946098,16.736986,16.675837,16.670837,190.5035179,20.05567817
17.859474,16.532682,16.07687,15.867458,15.778835,190.5116638,20.03054025
18.098606,16.141146,15.362982,15.155107,15.017549,190.5479342,20.08197524
18.533461,16.782133,16.103495,15.881045,15.793461,190.5616912,20.0264119
19.142897,17.911541,17.428173,17.260859,17.195049,190.6387394,20.0716738
18.244886,17.256119,16.86853,16.6936,16.621248,190.4926109,20.39133135
19.880312,17.476448,16.527645,16.181883,15.98867,190.5125589,20.50558662
18.680212,17.10161,16.516119,16.276625,16.11784,190.5305437,20.35171134
18.833246,17.259441,16.644371,16.432829,16.337067,190.542932,20.45732504
17.901974,16.629742,16.195986,16.004416,15.961864,190.5843185,23.61478596
16.944105,15.827012,15.439775,15.269476,15.252505,190.5905361,23.48804728
18.94746,17.941765,17.749979,17.684559,17.722103,190.6233713,23.6358356
18.771515,17.574099,17.146532,16.930424,16.897625,190.5759763,21.2397618
17.950199,16.509144,16.040564,15.863906,15.842665,190.6157883,21.72076522
17.63637,16.34215,15.79749,15.606827,15.568905,190.6193173,21.57431745
16.284952,15.009629,15.164118,15.292119,15.424339,190.6263782,21.66362324
18.786684,16.89554,16.149269,15.892853,15.774365,190.5671969,22.15221332
17.346378,15.999976,15.516122,15.391749,15.36324,190.5806065,22.09534193
19.190359,17.812822,17.288017,17.085581,17.030367,190.5898284,22.16133163
18.568398,16.494944,15.764332,15.466945,15.35338,190.5957087,22.19305121
18.786486,17.666319,17.166023,17.029669,17.008585,190.6073146,22.09763279
17.487314,16.322805,15.882315,15.711623,15.716393,190.6227085,22.17693052
18.042065,16.937874,16.601833,16.449631,16.423515,190.6067097,22.96245487
19.282522,17.334635,16.573391,16.279753,16.130878,190.6113619,22.94508612
19.5131,17.896418,17.368612,17.073568,16.99015,190.6153091,22.92450877
17.740536,16.621208,16.306311,16.147572,16.119467,190.620066,22.97077943
18.65486,16.940016,16.32128,16.081886,15.946793,190.5960755,23.36986991
18.939461,17.574423,17.126429,16.942535,16.875004,190.5970391,23.33517368
18.411711,16.480959,15.795433,15.547531,15.486473,190.5906692,23.77121328
16.947554,15.814261,15.450784,15.319494,15.302416,190.6171423,23.82025997
17.901773,16.324757,15.684508,15.380964,15.280712,190.5839357,24.22150793
19.013947,17.315775,16.741728,16.505449,16.418993,190.6091745,24.16067059
20.254732,17.747038,16.460419,15.580289,15.157811,190.6120144,24.14064245
18.697496,16.766935,16.052624,15.781778,15.643413,190.6262935,24.65249909
